filename,bridges_any,buildings_any,buildings_affected_or_greater,buildings_minor_or_greater,debris_any,flooding_any,flooding_structures,roads_any,roads_damage,trees_any,trees_damage,water_any,timestamp
image_2108_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T09:35:29.648530
image_2109_train.jpg,0,0,0,0,0,0,0,0,0,1,0,0,2025-05-04T09:35:39.298108
image_2110_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T09:35:46.721931
image_2111_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T09:35:54.973765
image_2112_train.jpg,0,0,0,0,0,0,0,1,0,1,0,0,2025-05-04T09:36:03.183563
image_2113_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T09:36:11.997572
image_2114_train.jpg,0,1,1,0,0,1,1,1,0,1,0,1,2025-05-04T09:36:18.957338
image_2115_train.jpg,1,0,0,0,0,1,0,1,0,1,0,1,2025-05-04T09:36:25.572815
image_2116_train.jpg,0,1,1,1,0,1,1,1,0,1,0,0,2025-05-04T09:36:34.117141
image_2117_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T09:36:40.973837
image_2118_train.jpg,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-04T09:36:46.818825
image_2119_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T09:36:56.227699
image_2120_train.jpg,0,1,0,0,0,0,0,0,0,1,0,1,2025-05-04T09:37:04.018560
image_2121_train.jpg,0,0,0,0,0,0,0,0,0,1,0,0,2025-05-04T09:37:11.279847
image_2122_train.jpg,0,0,0,0,0,0,0,1,0,1,0,1,2025-05-04T09:37:19.785074
image_2123_train.jpg,0,0,0,0,0,0,0,0,0,1,0,1,2025-05-04T09:37:27.866772
image_2124_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T09:37:36.456825
image_2125_train.jpg,0,1,1,1,0,0,0,1,0,1,1,0,2025-05-04T09:37:45.296084
image_2126_train.jpg,0,0,0,0,0,0,0,0,0,1,0,1,2025-05-04T09:37:54.186583
image_2127_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T09:38:03.017587
image_2128_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T09:38:12.074893
image_2129_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T09:38:18.870306
image_2130_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T09:38:28.376706
image_2131_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T09:38:35.051210
image_2132_train.jpg,0,1,1,1,1,0,0,1,0,1,1,0,2025-05-04T09:38:44.287965
image_2133_train.jpg,0,0,0,0,0,0,0,0,0,1,0,0,2025-05-04T09:38:51.752237
image_2134_train.jpg,0,0,0,0,0,0,0,1,0,1,0,0,2025-05-04T09:39:00.238875
image_2135_train.jpg,0,0,0,0,0,0,0,0,0,1,0,0,2025-05-04T09:39:08.019653
image_2136_train.jpg,0,0,0,0,0,0,0,1,0,1,0,1,2025-05-04T09:39:15.300117
image_2137_train.jpg,0,1,0,0,0,0,0,0,0,1,0,1,2025-05-04T09:39:24.095377
image_2138_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T09:39:31.235388
image_2139_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T09:39:37.816858
image_2140_train.jpg,0,1,0,0,0,1,0,1,0,1,0,0,2025-05-04T09:39:46.000154
image_2141_train.jpg,1,0,0,0,0,1,0,0,0,1,0,1,2025-05-04T09:39:54.514387
image_2142_train.jpg,0,0,0,0,0,0,0,0,0,1,0,0,2025-05-04T09:40:01.370535
image_2143_train.jpg,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-04T09:40:08.234947
image_2144_train.jpg,0,0,0,0,0,1,0,0,0,1,0,1,2025-05-04T09:40:14.680945
image_2145_train.jpg,0,0,0,0,0,0,0,1,0,1,0,0,2025-05-04T09:40:22.892518
image_2146_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T09:40:29.956175
image_2147_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T09:40:37.212858
image_2148_train.jpg,0,0,0,0,0,0,0,0,0,1,0,1,2025-05-04T09:40:45.554998
image_2149_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T09:40:53.912627
image_2150_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T09:41:03.228724
image_2151_train.jpg,0,1,0,0,0,0,0,1,0,1,1,1,2025-05-04T09:41:12.058373
image_2152_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T09:41:20.027370
image_2153_train.jpg,0,0,0,0,0,0,0,1,0,1,0,0,2025-05-04T09:41:30.669303
image_2154_train.jpg,0,0,0,0,0,1,0,0,0,1,0,1,2025-05-04T09:41:37.832560
image_2155_train.jpg,0,0,0,0,0,0,0,1,0,1,0,1,2025-05-04T09:41:45.007455
image_2156_train.jpg,0,0,0,0,0,0,0,0,0,1,0,0,2025-05-04T09:41:52.075263
image_2157_train.jpg,0,0,0,0,0,0,0,0,0,1,1,1,2025-05-04T09:41:58.434598
image_2158_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T09:42:07.640404
image_2159_train.jpg,0,0,0,0,0,1,0,0,0,1,0,1,2025-05-04T09:42:15.827500
image_2160_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T09:42:22.483977
image_2161_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T09:42:31.189079
image_2162_train.jpg,0,0,0,0,0,0,0,1,0,1,0,1,2025-05-04T09:42:36.918382
image_2163_train.jpg,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-04T09:42:43.486973
image_2164_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T09:42:49.824569
image_2165_train.jpg,0,0,0,0,0,0,0,1,0,1,0,1,2025-05-04T09:42:58.969043
image_2166_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T09:43:06.283442
image_2167_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T09:43:14.396327
image_2168_train.jpg,0,1,1,1,1,0,0,1,0,1,0,1,2025-05-04T09:43:22.203872
image_2169_train.jpg,0,0,0,0,0,0,0,0,0,1,0,0,2025-05-04T09:43:35.049377
image_2170_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T09:43:43.380646
image_2171_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T09:43:49.716115
image_2172_train.jpg,1,1,1,1,1,0,0,1,0,1,1,1,2025-05-04T09:43:58.942935
image_2173_train.jpg,1,0,0,0,0,1,0,1,0,1,0,1,2025-05-04T09:44:04.676105
image_2174_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T09:44:12.156398
image_2175_train.jpg,0,1,1,1,1,0,0,1,0,1,1,0,2025-05-04T09:44:19.860035
image_2176_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T09:44:27.202287
image_2177_train.jpg,0,0,0,0,0,0,0,1,0,1,1,1,2025-05-04T09:44:36.390842
image_2178_train.jpg,1,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T09:44:45.444153
image_2179_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T09:44:53.628356
image_2180_train.jpg,0,1,0,0,0,0,0,1,0,1,1,0,2025-05-04T09:45:01.100911
image_2181_train.jpg,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-04T09:45:08.101587
image_2182_train.jpg,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-04T09:45:19.407756
image_2183_train.jpg,0,1,1,1,0,0,0,1,0,1,0,0,2025-05-04T09:45:27.110775
image_2184_train.jpg,0,1,1,1,1,0,0,1,0,1,1,0,2025-05-04T09:45:37.215390
image_2185_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T09:45:44.348542
image_2186_train.jpg,0,0,0,0,0,0,0,0,0,1,0,1,2025-05-04T09:45:52.492393
image_2187_train.jpg,0,1,1,1,0,0,0,1,0,1,0,0,2025-05-04T09:46:01.172255
image_2188_train.jpg,0,1,0,0,0,1,0,1,1,1,0,1,2025-05-04T09:46:09.193533
image_2189_train.jpg,0,1,0,0,0,1,0,1,0,1,0,0,2025-05-04T09:46:17.354474
image_2190_train.jpg,0,0,0,0,0,1,0,0,0,1,0,1,2025-05-04T09:46:26.325275
image_2191_train.jpg,1,1,1,0,1,0,0,1,0,1,1,1,2025-05-04T09:46:34.285804
image_2192_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T09:46:40.496412
image_2193_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T09:46:47.806393
image_2194_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T09:46:56.423551
image_2195_train.jpg,0,0,0,0,0,0,0,0,0,1,0,0,2025-05-04T09:47:03.611755
image_2196_train.jpg,0,0,0,0,0,0,0,1,0,1,1,1,2025-05-04T09:47:17.962218
image_2197_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T09:47:24.696426
image_2198_train.jpg,0,0,0,0,0,0,0,0,0,1,0,1,2025-05-04T09:47:32.261349
image_2199_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T09:47:39.026699
image_2200_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T09:47:46.641813
image_2201_train.jpg,0,1,1,1,0,0,0,0,0,1,1,0,2025-05-04T09:47:54.195404
image_2202_train.jpg,0,0,0,0,0,0,0,0,0,1,1,1,2025-05-04T09:48:05.317347
image_2203_train.jpg,1,1,1,1,1,0,0,1,0,1,1,0,2025-05-04T09:48:14.325426
image_2204_train.jpg,0,0,0,0,0,0,0,0,0,1,0,0,2025-05-04T09:48:21.034903
image_2205_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T09:48:31.146974
image_2206_train.jpg,0,1,1,1,0,0,0,1,0,1,1,0,2025-05-04T09:48:41.292094
image_2207_train.jpg,0,1,1,1,1,0,0,1,0,1,1,0,2025-05-04T09:48:45.343308
image_2208_train.jpg,0,1,0,0,0,0,0,0,0,1,0,1,2025-05-04T09:48:52.726528
image_2209_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T09:49:00.129237
image_2210_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T09:49:08.780614
image_2211_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T09:49:16.761126
image_2212_train.jpg,0,0,0,0,0,0,0,1,0,1,0,0,2025-05-04T09:49:23.055597
image_2213_train.jpg,0,1,1,1,0,1,1,1,1,1,0,0,2025-05-04T09:49:30.229530
image_2214_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T09:49:36.975700
image_2215_train.jpg,0,0,0,0,0,0,0,0,0,1,0,1,2025-05-04T09:49:44.549277
image_2216_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T09:49:52.340748
image_2217_train.jpg,1,1,1,0,0,1,1,1,1,1,0,1,2025-05-04T09:49:59.428454
image_2218_train.jpg,0,1,1,1,0,1,0,0,0,1,0,0,2025-05-04T09:50:06.516375
image_2219_train.jpg,0,0,0,0,0,1,0,0,0,1,0,1,2025-05-04T09:50:12.678486
image_2220_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T09:50:20.477839
image_2221_train.jpg,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-04T09:50:25.627837
image_2222_train.jpg,0,1,1,0,0,1,1,1,0,1,0,1,2025-05-04T09:50:32.471622
image_2223_train.jpg,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-04T09:50:40.255028
image_2224_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T09:50:47.161029
image_2225_train.jpg,1,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T09:50:54.490009
image_2226_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T09:51:01.423664
image_2227_train.jpg,1,0,0,0,0,1,0,0,0,1,0,1,2025-05-04T09:51:09.537088
image_2228_train.jpg,0,0,0,0,0,0,0,0,0,1,0,0,2025-05-04T09:51:16.817839
image_2229_train.jpg,1,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T09:51:23.960395
image_2230_train.jpg,0,0,0,0,0,0,0,0,0,1,0,0,2025-05-04T09:51:31.072622
image_2231_train.jpg,0,0,0,0,0,0,0,0,0,0,0,1,2025-05-04T09:51:37.584209
image_2232_train.jpg,0,0,0,0,0,0,0,0,0,1,0,1,2025-05-04T09:51:45.072097
image_2233_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T09:51:51.647407
image_2234_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T09:51:59.167696
image_2235_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T09:52:06.381958
image_2236_train.jpg,0,1,1,1,0,1,1,0,0,1,0,1,2025-05-04T09:52:14.052428
image_2237_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T09:52:19.889824
image_2238_train.jpg,0,1,1,1,1,0,0,1,0,1,1,0,2025-05-04T09:52:26.520185
image_2239_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T09:52:32.892762
image_2240_train.jpg,0,0,0,0,0,0,0,0,0,1,0,1,2025-05-04T09:52:39.559413
image_2241_train.jpg,0,0,0,0,0,0,0,0,0,1,0,0,2025-05-04T09:52:46.006965
image_2242_train.jpg,0,1,0,0,0,1,0,1,0,1,0,1,2025-05-04T09:53:03.174406
image_2243_train.jpg,0,1,1,1,1,0,0,1,0,1,1,0,2025-05-04T09:53:10.415874
image_2244_train.jpg,0,1,0,0,0,1,1,1,0,1,0,1,2025-05-04T09:53:15.885225
image_2245_train.jpg,0,0,0,0,0,0,0,0,0,1,0,1,2025-05-04T09:53:23.999109
image_2246_train.jpg,0,1,1,0,0,1,1,1,0,1,0,0,2025-05-04T09:53:34.450739
image_2247_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T09:53:39.257858
image_2248_train.jpg,0,0,0,0,0,0,0,0,0,1,0,1,2025-05-04T09:53:51.023436
image_2249_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T09:54:01.885010
image_2250_train.jpg,0,1,1,1,0,0,0,1,0,1,1,0,2025-05-04T09:54:08.026671
image_2251_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T09:54:14.647415
image_2252_train.jpg,0,1,1,0,0,1,1,1,0,1,0,1,2025-05-04T09:54:22.262823
image_2253_train.jpg,0,1,1,1,1,0,0,1,0,1,1,0,2025-05-04T09:54:30.481257
image_2254_train.jpg,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-04T09:54:35.084589
image_2255_train.jpg,0,1,1,1,0,1,0,1,0,1,1,1,2025-05-04T09:54:41.814907
image_2256_train.jpg,0,1,1,1,1,0,0,1,0,1,1,0,2025-05-04T09:54:47.966806
image_2257_train.jpg,0,1,1,1,0,1,1,0,0,1,0,0,2025-05-04T09:54:56.261298
image_2258_train.jpg,0,0,0,0,0,0,0,0,0,1,0,0,2025-05-04T09:55:04.349689
image_2259_train.jpg,0,0,0,0,0,0,0,1,0,1,0,0,2025-05-04T09:55:14.180983
image_2260_train.jpg,0,0,0,0,0,0,0,1,0,1,0,1,2025-05-04T09:55:25.158812
image_2261_train.jpg,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-04T09:55:25.561302
image_2262_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T09:55:34.766926
image_2263_train.jpg,0,0,0,0,0,1,0,1,1,1,0,1,2025-05-04T09:55:42.640533
image_2264_train.jpg,0,0,0,0,0,0,0,0,0,1,0,1,2025-05-04T09:55:52.478669
image_2265_train.jpg,0,1,1,1,0,0,0,1,0,1,1,0,2025-05-04T09:55:58.721880
image_2266_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T09:56:04.557768
image_2267_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T09:56:10.810837
image_2268_train.jpg,0,1,1,1,0,1,1,1,1,1,0,1,2025-05-04T09:56:19.048400
image_2269_train.jpg,0,1,1,1,1,0,0,1,0,1,1,0,2025-05-04T09:56:27.179883
image_2270_train.jpg,0,1,1,0,0,1,1,0,0,1,0,0,2025-05-04T09:56:37.127500
image_2271_train.jpg,0,1,1,1,0,0,0,1,0,1,0,0,2025-05-04T09:56:45.829563
image_2272_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T09:56:52.825796
image_2273_train.jpg,0,1,0,0,0,1,0,1,0,1,0,0,2025-05-04T09:56:59.172803
image_2274_train.jpg,0,1,1,1,0,0,0,1,0,1,1,0,2025-05-04T09:57:06.541214
image_2275_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T09:57:13.172306
image_2276_train.jpg,0,0,0,0,0,0,0,0,0,1,0,0,2025-05-04T09:57:20.136367
image_2277_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T09:57:27.495945
image_2278_train.jpg,0,0,0,0,0,0,0,0,0,1,0,1,2025-05-04T09:57:36.714722
image_2279_train.jpg,0,0,0,0,0,0,0,0,0,0,0,1,2025-05-04T09:57:45.142589
image_2280_train.jpg,0,0,0,0,0,0,0,0,0,1,0,1,2025-05-04T09:57:52.051401
image_2281_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T09:58:04.279290
image_2282_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T09:58:10.315838
image_2283_train.jpg,0,1,1,1,1,0,0,1,0,1,0,0,2025-05-04T09:58:17.780446
image_2284_train.jpg,0,0,0,0,0,0,0,1,0,0,0,1,2025-05-04T09:58:23.526119
image_2285_train.jpg,1,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T09:58:30.512222
image_2286_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T09:58:36.724549
image_2287_train.jpg,1,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T09:58:43.902612
image_2288_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T09:58:49.663590
image_2289_train.jpg,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-04T09:58:56.300696
image_2290_train.jpg,0,1,0,0,0,0,0,0,0,1,0,1,2025-05-04T09:59:01.410613
image_2291_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T09:59:07.608366
image_2292_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T09:59:14.211042
image_2293_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T09:59:21.798430
image_2294_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T09:59:31.714972
image_2295_train.jpg,1,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T09:59:38.017311
image_2296_train.jpg,0,1,0,0,0,0,0,0,0,1,0,1,2025-05-04T09:59:43.762065
image_2297_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T09:59:50.871538
image_2298_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T09:59:57.220458
image_2299_train.jpg,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-04T10:00:03.050331
image_2300_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T10:00:08.577037
image_2301_train.jpg,1,0,0,0,0,1,0,1,0,1,0,1,2025-05-04T10:00:17.497466
image_2302_train.jpg,0,1,0,0,0,1,0,1,0,1,0,1,2025-05-04T10:00:25.130038
image_2303_train.jpg,0,1,1,1,0,0,0,1,0,1,1,0,2025-05-04T10:00:34.490400
image_2304_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T10:00:43.663898
image_2305_train.jpg,0,1,0,0,0,0,0,1,0,1,1,0,2025-05-04T10:00:52.732009
image_2306_train.jpg,0,1,1,1,0,0,0,1,0,1,0,0,2025-05-04T10:01:01.956919
image_2307_train.jpg,0,0,0,0,0,0,0,0,0,1,0,0,2025-05-04T10:01:08.628854
image_2308_train.jpg,0,1,1,0,0,1,1,1,1,1,0,0,2025-05-04T10:01:14.642141
image_2309_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T10:01:21.809848
image_2310_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T10:01:28.366302
image_2311_train.jpg,1,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T10:01:36.552832
image_2312_train.jpg,0,0,0,0,0,0,0,1,0,1,0,0,2025-05-04T10:01:43.139467
image_2313_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T10:01:49.205472
image_2314_train.jpg,0,0,0,0,0,0,0,0,0,1,1,0,2025-05-04T10:01:56.812261
image_2315_train.jpg,0,0,0,0,0,0,0,0,0,1,0,0,2025-05-04T10:02:02.588756
image_2316_train.jpg,0,0,0,0,0,0,0,1,0,1,0,0,2025-05-04T10:02:09.772206
image_2317_train.jpg,0,0,0,0,0,0,0,0,0,1,0,1,2025-05-04T10:02:17.814842
image_2318_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T10:02:24.725204
image_2319_train.jpg,0,0,0,0,0,0,0,0,0,1,0,0,2025-05-04T10:02:33.891604
image_2320_train.jpg,0,0,0,0,0,0,0,0,0,0,0,1,2025-05-04T10:02:45.832736
image_2321_train.jpg,1,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T10:02:52.648652
image_2322_train.jpg,0,1,1,1,1,0,0,1,0,1,1,0,2025-05-04T10:02:59.904446
image_2323_train.jpg,0,0,0,0,0,0,0,1,0,0,0,0,2025-05-04T10:03:06.996089
image_2324_train.jpg,0,0,0,0,0,1,0,0,0,1,0,1,2025-05-04T10:03:15.056900
image_2325_train.jpg,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-04T10:03:23.871080
image_2326_train.jpg,0,0,0,0,0,0,0,0,0,1,0,1,2025-05-04T10:03:31.553177
image_2327_train.jpg,0,0,0,0,0,0,0,0,0,1,0,0,2025-05-04T10:03:39.427342
image_2328_train.jpg,0,1,0,0,0,0,0,0,0,1,0,1,2025-05-04T10:03:44.959021
image_2329_train.jpg,0,0,0,0,0,0,0,1,0,1,0,0,2025-05-04T10:03:53.877483
image_2330_train.jpg,0,0,0,0,0,1,0,0,0,1,0,1,2025-05-04T10:04:01.443930
image_2331_train.jpg,0,0,0,0,0,1,0,1,0,1,0,1,2025-05-04T10:04:08.778333
image_2332_train.jpg,0,0,0,0,0,0,0,1,0,1,0,0,2025-05-04T10:04:16.552973
image_2333_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T10:04:23.496312
image_2334_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T10:04:30.217709
image_2335_train.jpg,0,0,0,0,0,0,0,0,0,1,0,0,2025-05-04T10:04:36.120663
image_2336_train.jpg,0,1,1,1,1,0,0,1,1,1,1,0,2025-05-04T10:04:42.941272
image_2337_train.jpg,0,0,0,0,0,0,0,0,0,1,0,0,2025-05-04T10:06:49.433858
image_2338_train.jpg,0,0,0,0,0,0,0,0,0,1,0,1,2025-05-04T10:06:55.529177
image_2339_train.jpg,0,0,0,0,0,0,0,0,0,1,0,1,2025-05-04T10:07:05.381343
image_2340_train.jpg,0,0,0,0,0,0,0,0,0,1,0,0,2025-05-04T10:07:12.782295
image_2341_train.jpg,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-04T10:07:19.135464
image_2342_train.jpg,0,0,0,0,0,1,0,0,0,1,0,1,2025-05-04T10:07:26.195152
image_2343_train.jpg,0,0,0,0,0,0,0,0,0,1,0,1,2025-05-04T10:07:34.901501
image_2344_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T10:07:43.301613
image_2345_train.jpg,0,0,0,0,0,0,0,1,0,1,0,0,2025-05-04T10:07:50.981610
image_2346_train.jpg,0,0,0,0,0,0,0,0,0,0,0,1,2025-05-04T10:07:57.940942
image_2347_train.jpg,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-04T10:08:05.823062
image_2348_train.jpg,0,1,1,0,0,1,1,1,0,1,0,0,2025-05-04T10:08:13.358934
image_2349_train.jpg,0,0,0,0,0,0,0,0,0,0,0,1,2025-05-04T10:08:21.314978
image_2350_train.jpg,0,1,1,0,0,1,1,0,0,1,0,0,2025-05-04T10:08:28.245231
image_2351_train.jpg,0,0,0,0,0,0,0,0,0,1,1,1,2025-05-04T10:08:33.984829
image_2352_train.jpg,0,1,1,1,0,1,1,1,1,0,0,0,2025-05-04T10:08:39.714723
image_2353_train.jpg,0,0,0,0,0,0,0,0,0,0,0,1,2025-05-04T10:08:45.272350
image_2354_train.jpg,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-04T10:08:50.555198
image_2355_train.jpg,0,0,0,0,0,0,0,0,0,1,0,1,2025-05-04T10:08:58.049868
image_2356_train.jpg,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-04T10:09:04.216312
image_2357_train.jpg,0,0,0,0,0,0,0,0,0,1,0,1,2025-05-04T10:09:11.564449
image_2358_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T10:09:17.202340
image_2359_train.jpg,0,1,1,1,1,0,0,1,0,1,0,0,2025-05-04T10:09:22.633509
image_2360_train.jpg,0,1,1,1,1,0,0,1,0,1,0,0,2025-05-04T10:09:28.978800
image_2361_train.jpg,0,0,0,0,0,1,0,0,0,1,0,1,2025-05-04T10:09:35.223065
image_2362_train.jpg,0,0,0,0,0,0,0,1,0,1,0,0,2025-05-04T10:09:40.658506
image_2363_train.jpg,0,0,0,0,0,0,0,0,0,1,0,1,2025-05-04T10:09:48.131370
image_2364_train.jpg,0,0,0,0,0,0,0,1,0,1,0,0,2025-05-04T10:09:56.107768
image_2365_train.jpg,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-04T10:10:01.853670
image_2366_train.jpg,0,0,0,0,0,1,0,0,0,1,0,1,2025-05-04T10:10:08.676749
image_2367_train.jpg,1,1,1,0,0,1,1,1,1,1,0,1,2025-05-04T10:10:16.289887
image_2368_train.jpg,0,0,0,0,0,0,0,0,0,1,0,1,2025-05-04T10:10:22.413214
image_2369_train.jpg,0,1,0,0,0,1,0,1,0,1,0,1,2025-05-04T10:10:29.979978
image_2370_train.jpg,0,0,0,0,0,1,0,0,0,1,0,1,2025-05-04T10:10:37.261830
image_2371_train.jpg,0,0,0,0,0,0,0,0,0,1,0,1,2025-05-04T10:10:42.547793
image_2372_train.jpg,0,0,0,0,0,0,0,0,0,1,0,0,2025-05-04T10:10:50.076213
image_2373_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T10:10:56.386508
image_2374_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T10:11:02.437920
image_2375_train.jpg,1,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T10:11:08.247595
image_2376_train.jpg,1,1,1,1,1,0,0,1,0,1,1,1,2025-05-04T10:11:15.109210
image_2377_train.jpg,0,0,0,0,1,0,0,0,0,1,1,0,2025-05-04T10:11:22.228518
image_2378_train.jpg,0,0,0,0,0,0,0,0,0,1,0,0,2025-05-04T10:11:30.229659
image_2379_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T10:11:37.267584
