filename,bridges_any,buildings_any,buildings_affected_or_greater,buildings_minor_or_greater,debris_any,flooding_any,flooding_structures,roads_any,roads_damage,trees_any,trees_damage,water_any
image_0649_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0650_test.jpg,False,False,False,False,False,False,False,False,False,True,False,False
image_0651_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0652_test.jpg,False,True,False,False,False,False,False,False,False,True,False,True
image_0653_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0654_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0655_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0656_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0657_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0658_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0659_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0660_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0661_test.jpg,False,False,False,False,False,False,False,False,False,True,False,True
image_0662_test.jpg,False,False,False,False,False,False,False,True,False,True,False,True
image_0663_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0664_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0665_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0666_test.jpg,False,True,False,False,False,False,False,True,False,True,True,False
image_0667_test.jpg,False,True,False,False,False,False,False,True,False,True,True,False
image_0668_test.jpg,False,True,False,False,False,False,False,True,False,True,True,True
image_0669_test.jpg,False,True,False,False,False,False,False,False,False,True,True,True
image_0670_test.jpg,False,False,False,False,False,False,False,False,False,True,False,True
image_0671_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0672_test.jpg,False,False,False,False,False,False,False,False,False,True,False,True
image_0673_test.jpg,False,False,False,False,False,False,False,False,False,True,False,True
image_0674_test.jpg,False,False,False,False,False,False,False,False,False,True,False,True
image_0675_test.jpg,False,False,False,False,False,False,False,False,False,True,False,False
image_0676_test.jpg,False,False,False,False,False,False,False,False,False,True,True,False
image_0677_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0678_test.jpg,False,False,False,False,False,False,False,False,False,True,False,True
image_0679_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0680_test.jpg,False,True,False,False,False,False,False,False,False,True,False,True
image_0681_test.jpg,False,False,False,False,False,False,False,False,False,True,False,True
image_0682_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0683_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0684_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0685_test.jpg,False,False,False,False,False,False,False,True,False,True,False,False
image_0686_test.jpg,False,False,False,False,False,False,False,True,False,True,False,False
image_0687_test.jpg,False,False,False,False,False,False,False,False,False,True,True,False
image_0688_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0689_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0690_test.jpg,False,False,False,False,False,False,False,False,False,True,False,True
image_0691_test.jpg,False,False,False,False,False,False,False,False,False,True,False,True
image_0692_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0693_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0694_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0695_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0696_test.jpg,False,False,False,False,False,False,False,True,False,True,False,True
image_0697_test.jpg,False,False,False,False,False,False,False,False,False,True,False,False
image_0698_test.jpg,False,True,False,False,False,False,False,False,False,True,False,True
image_0699_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0700_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0701_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0702_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0703_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0704_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0705_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0706_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0707_test.jpg,False,False,False,False,False,False,False,True,False,True,False,False
image_0708_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0709_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0710_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0711_test.jpg,False,False,False,False,False,False,False,False,False,True,False,False
image_0712_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0713_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0714_test.jpg,False,False,False,False,False,False,False,False,False,True,False,True
image_0715_test.jpg,False,False,False,False,False,False,False,False,False,True,False,False
image_0716_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0717_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0718_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0719_test.jpg,False,False,False,False,False,False,False,False,False,True,False,False
image_0720_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0721_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0722_test.jpg,False,False,False,False,False,False,False,True,False,True,False,False
image_0723_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0724_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0725_test.jpg,False,True,False,False,False,False,False,False,False,True,False,False
image_0726_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0727_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0728_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0729_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0730_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0731_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0732_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0733_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0734_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0735_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0736_test.jpg,False,False,False,False,False,False,False,True,False,True,False,True
image_0737_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0738_test.jpg,False,False,False,False,False,False,False,False,False,True,False,True
image_0739_test.jpg,False,False,False,False,False,False,False,False,False,True,False,True
image_0740_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0741_test.jpg,False,False,False,False,False,False,False,False,False,True,False,True
image_0742_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0743_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0744_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0745_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0746_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0747_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0748_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0749_test.jpg,False,True,False,False,False,False,False,False,False,True,False,False
image_0750_test.jpg,False,False,False,False,False,False,False,False,False,True,False,True
image_0751_test.jpg,False,True,False,False,False,False,False,False,False,True,False,False
image_0752_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0753_test.jpg,False,True,False,False,False,False,False,False,False,True,False,True
image_0754_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0755_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0756_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0757_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0758_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0759_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0760_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0761_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0762_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0763_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0764_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0765_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0766_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0767_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0768_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0769_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0770_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0771_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0772_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0773_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0774_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0775_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0776_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0777_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0778_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0779_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0780_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0781_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0782_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0783_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0784_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0785_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0786_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0787_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0788_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0789_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0790_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0791_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0792_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0793_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0794_test.jpg,False,True,False,False,False,False,False,False,False,True,False,False
image_0795_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0796_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0797_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0798_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0799_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0800_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0801_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0802_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0803_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0804_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0805_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0806_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0807_test.jpg,False,True,False,False,False,False,False,False,False,True,False,True
image_0808_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0809_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0810_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0811_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0812_test.jpg,False,True,False,False,False,False,False,False,False,True,False,True
image_0813_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0814_test.jpg,False,True,False,False,False,False,False,False,False,True,False,False
image_0815_test.jpg,False,False,False,False,False,False,False,False,False,True,False,False
image_0816_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0817_test.jpg,False,False,False,False,False,False,False,False,False,True,False,False
image_0818_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0819_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0820_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0821_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0822_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0823_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0824_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0825_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0826_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0827_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0828_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0829_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0830_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0831_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0832_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0833_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0834_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0835_test.jpg,False,False,False,False,False,False,False,True,False,True,False,False
image_0836_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0837_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0838_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0839_test.jpg,False,False,False,False,False,False,False,False,False,True,False,True
image_0840_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0841_test.jpg,False,True,False,False,False,False,False,False,False,True,False,False
image_0842_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0843_test.jpg,True,True,False,False,False,False,False,True,False,True,False,True
image_0844_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0845_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0846_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0847_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0848_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0849_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0850_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0851_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0852_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0853_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0854_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0855_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0856_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0857_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0858_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0859_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0860_test.jpg,False,True,False,False,False,False,False,False,False,True,False,False
image_0861_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0862_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0863_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0864_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0865_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0866_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0867_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0868_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0869_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0870_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0871_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0872_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0873_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0874_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0875_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0876_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0877_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0878_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0879_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0880_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0881_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0882_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0883_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0884_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0885_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0886_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0887_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0888_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0889_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0890_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0891_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0892_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0893_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0894_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0895_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0896_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0897_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0898_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0899_test.jpg,False,True,False,False,False,False,False,False,False,True,False,False
image_0900_test.jpg,True,True,True,False,False,True,True,True,True,True,True,True
image_0901_test.jpg,False,True,False,False,False,True,False,True,False,True,True,True
image_0902_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0903_test.jpg,False,False,False,False,False,False,False,False,False,True,False,True
image_0904_test.jpg,True,True,False,False,False,False,False,True,False,True,False,True
image_0905_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0906_test.jpg,False,True,False,False,False,False,False,False,False,True,False,True
image_0907_test.jpg,False,False,False,False,False,False,False,False,False,True,False,True
image_0908_test.jpg,False,False,False,False,False,True,False,False,False,True,False,True
image_0909_test.jpg,False,False,False,False,False,False,False,False,False,True,False,True
image_0910_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0911_test.jpg,False,True,False,False,False,True,False,True,False,True,True,True
image_0912_test.jpg,False,True,False,False,False,True,False,True,False,True,True,True
image_0913_test.jpg,True,False,False,False,False,True,False,True,False,True,True,True
image_0914_test.jpg,True,False,False,False,False,False,False,True,False,True,False,True
image_0915_test.jpg,False,True,False,False,False,True,False,True,False,True,True,True
image_0916_test.jpg,False,False,False,False,False,True,False,True,False,True,True,True
image_0917_test.jpg,True,True,False,False,False,True,False,True,False,True,True,True
image_0918_test.jpg,True,False,False,False,False,True,False,True,False,True,True,True
image_0919_test.jpg,True,True,False,False,False,True,False,True,False,True,True,True
image_0920_test.jpg,True,False,False,False,False,False,False,True,False,True,False,True
image_0921_test.jpg,False,False,False,False,False,False,False,False,False,True,False,True
image_0922_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0923_test.jpg,True,True,False,False,False,False,False,True,False,True,False,True
image_0924_test.jpg,False,True,True,False,False,True,True,True,False,True,True,True
image_0925_test.jpg,False,True,True,False,False,True,True,True,False,True,True,True
image_0926_test.jpg,True,True,False,False,False,False,False,True,False,True,False,True
image_0927_test.jpg,False,False,False,False,False,False,False,True,False,True,False,True
image_0928_test.jpg,False,False,False,False,False,False,False,True,False,True,False,True
image_0929_test.jpg,False,False,False,False,False,True,False,True,False,True,True,True
image_0930_test.jpg,False,False,False,False,False,False,False,False,False,True,False,True
image_0931_test.jpg,False,False,False,False,False,False,False,False,False,False,False,True
image_0932_test.jpg,True,False,False,False,False,False,False,False,False,True,False,True
image_0933_test.jpg,False,False,False,False,False,False,False,False,False,True,False,True
image_0934_test.jpg,False,False,False,False,False,False,False,True,False,True,False,False
image_0935_test.jpg,False,True,True,False,False,True,True,True,True,True,False,True
image_0936_test.jpg,False,False,False,False,False,False,False,True,False,True,False,True
image_0937_test.jpg,False,True,False,False,False,False,False,True,False,True,True,True
image_0938_test.jpg,False,False,False,False,False,False,False,True,False,True,False,False
image_0939_test.jpg,True,True,False,False,False,True,False,True,False,True,False,True
image_0940_test.jpg,False,False,False,False,False,False,False,True,False,True,False,False
image_0941_test.jpg,False,False,False,False,False,False,False,True,False,True,False,False
image_0942_test.jpg,False,False,False,False,False,False,False,True,False,True,False,False
image_0943_test.jpg,False,False,False,False,False,False,False,True,False,True,False,False
image_0944_test.jpg,False,True,False,False,False,True,False,True,False,True,False,True
image_0945_test.jpg,False,True,False,False,False,True,False,False,False,True,True,True
image_0946_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0947_test.jpg,True,True,False,False,False,False,False,True,False,True,False,True
image_0948_test.jpg,True,False,False,False,False,False,False,True,False,True,True,True
image_0949_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0950_test.jpg,False,True,False,False,False,True,False,True,True,True,False,True
image_0951_test.jpg,False,True,False,False,False,False,False,False,False,True,False,False
image_0952_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0953_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0954_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0955_test.jpg,True,True,False,False,False,False,False,True,False,True,False,True
image_0956_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0957_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0958_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0959_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0960_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0961_test.jpg,False,False,False,False,False,False,False,False,False,True,False,True
image_0962_test.jpg,False,False,False,False,False,False,False,False,False,True,False,True
image_0963_test.jpg,False,False,False,False,False,False,False,False,False,True,False,True
image_0964_test.jpg,False,False,False,False,False,False,False,False,False,True,False,True
image_0965_test.jpg,False,False,False,False,False,False,False,False,False,True,False,True
image_0966_test.jpg,True,True,False,False,False,False,False,True,False,True,False,True
image_0967_test.jpg,True,True,False,False,False,False,False,True,False,True,False,True
image_0968_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_0969_test.jpg,False,False,False,False,False,False,False,True,False,True,False,False
image_0970_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0971_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0972_test.jpg,False,True,False,False,False,True,False,True,False,True,False,True
image_0973_test.jpg,True,False,False,False,False,False,False,True,False,False,False,True
image_0974_test.jpg,False,False,False,False,False,True,False,True,False,True,True,True
image_0975_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0976_test.jpg,False,False,False,False,False,False,False,False,False,True,False,True
image_0977_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0978_test.jpg,False,False,False,False,False,True,False,False,False,True,True,True
image_0979_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0980_test.jpg,True,True,False,False,False,False,False,True,False,True,False,True
image_0981_test.jpg,False,True,False,False,False,True,False,True,False,True,False,True
image_0982_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0983_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_0984_test.jpg,False,False,False,False,False,True,False,False,False,True,True,True
image_0985_test.jpg,False,False,False,False,False,True,False,True,True,True,True,True
image_0986_test.jpg,False,True,False,False,False,True,False,True,True,True,False,True
image_0987_test.jpg,True,True,False,False,False,True,False,True,False,True,False,True
image_0988_test.jpg,True,True,True,False,False,True,True,True,False,True,True,True
image_0989_test.jpg,False,False,False,False,False,True,False,True,False,True,False,True
image_0990_test.jpg,False,False,False,False,False,True,False,True,False,True,False,True
image_0991_test.jpg,True,True,False,False,False,False,False,True,False,True,False,True
image_0992_test.jpg,False,False,False,False,False,True,False,True,False,True,False,True
image_0993_test.jpg,False,True,False,False,False,True,False,True,False,True,False,True
image_0994_test.jpg,False,False,False,False,False,True,False,True,False,True,False,True
image_0995_test.jpg,False,False,False,False,False,False,False,False,False,True,False,False
image_0996_test.jpg,False,False,False,False,False,False,False,False,False,True,False,False
image_0997_test.jpg,False,False,False,False,False,False,False,False,False,True,False,False
image_0998_test.jpg,False,False,False,False,False,True,False,True,False,True,False,True
image_0999_test.jpg,True,True,False,False,False,True,False,True,False,True,False,True
image_1000_test.jpg,False,True,False,False,False,True,False,True,False,True,True,True
image_1001_test.jpg,False,True,False,False,False,True,False,True,False,True,False,True
image_1002_test.jpg,True,True,False,False,False,True,False,True,False,True,True,True
image_1003_test.jpg,True,True,False,False,False,False,False,True,False,True,True,True
image_1004_test.jpg,False,True,False,False,False,True,False,False,False,True,True,True
image_1005_test.jpg,False,False,False,False,False,True,False,False,False,True,True,True
image_1006_test.jpg,False,False,False,False,False,True,False,True,False,True,False,True
image_1007_test.jpg,True,True,False,False,False,True,False,True,False,True,True,True
image_1008_test.jpg,False,False,False,False,False,True,False,False,False,True,True,True
image_1009_test.jpg,False,False,False,False,False,True,False,True,False,True,False,True
image_1010_test.jpg,False,True,False,False,False,True,False,True,False,True,False,True
image_1011_test.jpg,False,True,False,False,False,True,False,True,False,True,False,True
image_1012_test.jpg,False,False,False,False,False,True,False,False,False,True,False,True
image_1013_test.jpg,True,True,False,False,False,True,False,True,False,True,False,True
image_1014_test.jpg,False,True,False,False,False,True,False,True,False,True,False,True
image_1015_test.jpg,False,False,False,False,False,False,False,False,False,True,False,True
image_1016_test.jpg,False,False,False,False,False,False,False,False,False,True,False,True
image_1017_test.jpg,False,False,False,False,False,False,False,False,False,True,False,True
image_1018_test.jpg,False,False,False,False,False,False,False,False,False,True,False,True
image_1019_test.jpg,False,False,False,False,False,False,False,False,False,True,False,True
image_1020_test.jpg,True,True,False,False,False,False,False,False,False,True,False,True
image_1021_test.jpg,False,True,False,False,False,True,False,True,False,True,False,True
image_1022_test.jpg,True,True,False,False,False,False,False,True,False,True,False,True
image_1023_test.jpg,False,True,False,False,True,True,False,True,True,True,False,True
image_1024_test.jpg,False,True,False,False,False,True,False,True,False,True,False,True
image_1025_test.jpg,True,False,False,False,True,False,False,False,False,True,False,True
image_1026_test.jpg,False,False,False,False,False,False,False,False,False,True,False,True
image_1027_test.jpg,False,True,False,False,False,True,False,True,False,True,False,True
image_1028_test.jpg,False,False,False,False,False,False,False,False,False,True,False,True
image_1029_test.jpg,False,False,False,False,False,False,False,False,False,False,False,False
image_1030_test.jpg,False,False,False,False,False,False,False,False,False,True,False,True
image_1031_test.jpg,False,False,False,False,False,False,False,False,False,True,False,True
image_1032_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_1033_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_1034_test.jpg,False,False,False,False,False,False,False,False,False,True,False,True
image_1035_test.jpg,False,False,False,False,False,False,False,False,False,True,True,True
image_1036_test.jpg,False,True,False,False,False,False,False,True,False,True,False,False
image_1037_test.jpg,True,True,True,False,False,False,False,True,False,True,False,True
image_1038_test.jpg,True,True,False,False,False,False,False,True,False,True,False,True
image_1039_test.jpg,True,False,False,False,False,True,False,True,False,True,False,True
image_1040_test.jpg,False,True,False,False,False,False,False,True,False,True,False,True
image_1041_test.jpg,False,True,False,False,False,True,False,True,True,True,True,True
image_1042_test.jpg,False,True,False,False,False,True,False,True,False,True,False,True
image_1043_test.jpg,False,True,False,False,False,True,True,True,False,True,True,True
image_1044_test.jpg,True,True,False,False,False,False,False,True,False,True,False,True
image_1045_test.jpg,False,False,False,False,False,True,False,False,False,True,True,True
